nom_ent,cve_ent,ambito,date,componente,valor
Sinaloa,25,Rural,2026-06-01,Vivienda,5235.98669755779
Sinaloa,25,Rural,2026-06-01,NANV,5305.12729840422
Sinaloa,25,Urbano,2018-08-01,Alimentos,2261.59071038928
Sinaloa,25,Urbano,2018-08-01,Vivienda,5805.44125854358
Sinaloa,25,Urbano,2018-08-01,NANV,4190.19503346335
Sinaloa,25,Urbano,2018-09-01,Alimentos,2259.50964859127
Sinaloa,25,Urbano,2018-09-01,Vivienda,5818.92107050733
Sinaloa,25,Urbano,2018-09-01,NANV,4213.43571562301
Sinaloa,25,Urbano,2018-10-01,Alimentos,2259.17633836147
Sinaloa,25,Urbano,2018-10-01,Vivienda,5833.21431939993
Sinaloa,25,Urbano,2018-10-01,NANV,4221.47415945243
Sinaloa,25,Urbano,2018-11-01,Alimentos,2267.86062324508
Sinaloa,25,Urbano,2018-11-01,Vivienda,6993.69830367578
Sinaloa,25,Urbano,2018-11-01,NANV,4379.61908805499
Sinaloa,25,Urbano,2018-12-01,Alimentos,2295.45900480875
Sinaloa,25,Urbano,2018-12-01,Vivienda,6987.48132143388
Sinaloa,25,Urbano,2018-12-01,NANV,4387.19938223609
Sinaloa,25,Urbano,2019-01-01,Alimentos,2311.84733365472
Sinaloa,25,Urbano,2019-01-01,Vivienda,7009.50222115053
Sinaloa,25,Urbano,2019-01-01,NANV,4396.65392497846
Sinaloa,25,Urbano,2019-02-01,Alimentos,2282.94625560085
Sinaloa,25,Urbano,2019-02-01,Vivienda,7043.02744314658
Sinaloa,25,Urbano,2019-02-01,NANV,4401.48532126972
Sinaloa,25,Urbano,2019-03-01,Alimentos,2300.46697121385
Sinaloa,25,Urbano,2019-03-01,Vivienda,7084.16411069113
Sinaloa,25,Urbano,2019-03-01,NANV,4424.80930336544
Sinaloa,25,Urbano,2019-04-01,Alimentos,2304.79712091032
Sinaloa,25,Urbano,2019-04-01,Vivienda,7104.44193127453
Sinaloa,25,Urbano,2019-04-01,NANV,4436.59624431738
Sinaloa,25,Urbano,2019-05-01,Alimentos,2294.27706958912
Sinaloa,25,Urbano,2019-05-01,Vivienda,5939.94886499221
Sinaloa,25,Urbano,2019-05-01,NANV,4286.19820976804
Sinaloa,25,Urbano,2019-06-01,Alimentos,2295.5793598774
Sinaloa,25,Urbano,2019-06-01,Vivienda,5915.66196240235
Sinaloa,25,Urbano,2019-06-01,NANV,4282.11651290129
Sinaloa,25,Urbano,2019-07-01,Alimentos,2329.96534192872
Sinaloa,25,Urbano,2019-07-01,Vivienda,5914.8485254735
Sinaloa,25,Urbano,2019-07-01,NANV,4298.81815008054
Sinaloa,25,Urbano,2019-08-01,Alimentos,2327.74178829529
Sinaloa,25,Urbano,2019-08-01,Vivienda,5921.18171299096
Sinaloa,25,Urbano,2019-08-01,NANV,4311.35479045699
Sinaloa,25,Urbano,2019-09-01,Alimentos,2336.16794657148
Sinaloa,25,Urbano,2019-09-01,Vivienda,5926.41095039069
Sinaloa,25,Urbano,2019-09-01,NANV,4328.05642763624
Sinaloa,25,Urbano,2019-10-01,Alimentos,2345.79125307709
Sinaloa,25,Urbano,2019-10-01,Vivienda,5933.55757483699
Sinaloa,25,Urbano,2019-10-01,NANV,4339.01036922762
Sinaloa,25,Urbano,2019-11-01,Alimentos,2346.52310421914
Sinaloa,25,Urbano,2019-11-01,Vivienda,7162.95128751375
Sinaloa,25,Urbano,2019-11-01,NANV,4507.44283993311
Sinaloa,25,Urbano,2019-12-01,Alimentos,2354.49188815305
Sinaloa,25,Urbano,2019-12-01,Vivienda,7192.69983805444
Sinaloa,25,Urbano,2019-12-01,NANV,4519.52133066125
Sinaloa,25,Urbano,2020-01-01,Alimentos,2373.11400622901
Sinaloa,25,Urbano,2020-01-01,Vivienda,7224.19146772837
Sinaloa,25,Urbano,2020-01-01,NANV,4546.92700962372
Sinaloa,25,Urbano,2020-02-01,Alimentos,2391.13889769409
Sinaloa,25,Urbano,2020-02-01,Vivienda,7254.28863409571
Sinaloa,25,Urbano,2020-02-01,NANV,4557.83930124707
Sinaloa,25,Urbano,2020-03-01,Alimentos,2417.11202492131
Sinaloa,25,Urbano,2020-03-01,Vivienda,7278.92415251222
Sinaloa,25,Urbano,2020-03-01,NANV,4546.67710981555
Sinaloa,25,Urbano,2020-04-01,Alimentos,2438.3497839853
Sinaloa,25,Urbano,2020-04-01,Vivienda,7292.75258030262
Sinaloa,25,Urbano,2020-04-01,NANV,4502.98629335411
Sinaloa,25,Urbano,2020-05-01,Alimentos,2440.64863271145
Sinaloa,25,Urbano,2020-05-01,Vivienda,6088.4011045068
Sinaloa,25,Urbano,2020-05-01,NANV,4393.69677724847
Sinaloa,25,Urbano,2020-06-01,Alimentos,2438.58075685249
Sinaloa,25,Urbano,2020-06-01,Vivienda,6105.48328001259
Sinaloa,25,Urbano,2020-06-01,NANV,4423.80970413276
Sinaloa,25,Urbano,2020-07-01,Alimentos,2438.09439635609
Sinaloa,25,Urbano,2020-07-01,Vivienda,6118.84688670079
Sinaloa,25,Urbano,2020-07-01,NANV,4456.87977874704
Sinaloa,25,Urbano,2020-08-01,Alimentos,2467.76794861361
Sinaloa,25,Urbano,2020-08-01,Vivienda,6131.86187756234
Sinaloa,25,Urbano,2020-08-01,NANV,4472.95666640588
Sinaloa,25,Urbano,2020-09-01,Alimentos,2509.11379006699
Sinaloa,25,Urbano,2020-09-01,Vivienda,6146.21322909271
Sinaloa,25,Urbano,2020-09-01,NANV,4485.9098064626
Sinaloa,25,Urbano,2020-10-01,Alimentos,2509.29608688095
Sinaloa,25,Urbano,2020-10-01,Vivienda,6163.35350723628
Sinaloa,25,Urbano,2020-10-01,NANV,4487.70075508781
Sinaloa,25,Urbano,2020-11-01,Alimentos,2481.66175067692
Sinaloa,25,Urbano,2020-11-01,Vivienda,7430.6301397422
Sinaloa,25,Urbano,2020-11-01,NANV,4619.89775360889
Sinaloa,25,Urbano,2020-12-01,Alimentos,2517.12758668625
Sinaloa,25,Urbano,2020-12-01,Vivienda,7472.81265476669
Sinaloa,25,Urbano,2020-12-01,NANV,4650.0523304612
Sinaloa,25,Urbano,2021-01-01,Alimentos,2520.69282886188
Sinaloa,25,Urbano,2021-01-01,Vivienda,7559.67609824
Sinaloa,25,Urbano,2021-01-01,NANV,4708.44558563655
Sinaloa,25,Urbano,2021-02-01,Alimentos,2513.18688609771
Sinaloa,25,Urbano,2021-02-01,Vivienda,7619.11509668361
Sinaloa,25,Urbano,2021-02-01,NANV,4746.26375660603
Sinaloa,25,Urbano,2021-03-01,Alimentos,2541.80330988485
Sinaloa,25,Urbano,2021-03-01,Vivienda,7668.79285198106
Sinaloa,25,Urbano,2021-03-01,NANV,4792.12037140493
Sinaloa,25,Urbano,2021-04-01,Alimentos,2562.50163647366
Sinaloa,25,Urbano,2021-04-01,Vivienda,7689.76790421776
Sinaloa,25,Urbano,2021-04-01,NANV,4810.98780692164
Sinaloa,25,Urbano,2021-05-01,Alimentos,2610.36775578799
Sinaloa,25,Urbano,2021-05-01,Vivienda,6397.73954801978
Sinaloa,25,Urbano,2021-05-01,NANV,4672.62661313241
Sinaloa,25,Urbano,2021-06-01,Alimentos,2626.27396901524
Sinaloa,25,Urbano,2021-06-01,Vivienda,6430.68374363808
Sinaloa,25,Urbano,2021-06-01,NANV,4708.02908595627
Sinaloa,25,Urbano,2021-07-01,Alimentos,2668.09401674376
Sinaloa,25,Urbano,2021-07-01,Vivienda,6488.84448405064
Sinaloa,25,Urbano,2021-07-01,NANV,4752.96940145855
Sinaloa,25,Urbano,2021-08-01,Alimentos,2714.7008247243
Sinaloa,25,Urbano,2021-08-01,Vivienda,6442.01375800416
Sinaloa,25,Urbano,2021-08-01,NANV,4763.8816930819
Sinaloa,25,Urbano,2021-09-01,Alimentos,2726.54977452327
Sinaloa,25,Urbano,2021-09-01,Vivienda,6479.4899593689
Sinaloa,25,Urbano,2021-09-01,NANV,4793.53647031788
Sinaloa,25,Urbano,2021-10-01,Alimentos,2743.11783146906
Sinaloa,25,Urbano,2021-10-01,Vivienda,6528.64479092637
Sinaloa,25,Urbano,2021-10-01,NANV,4815.19445369248
Sinaloa,25,Urbano,2021-11-01,Alimentos,2771.39745847681
Sinaloa,25,Urbano,2021-11-01,Vivienda,7821.89330251762
Sinaloa,25,Urbano,2021-11-01,NANV,5010.40785384001
Sinaloa,25,Urbano,2021-12-01,Alimentos,2804.32192146291
Sinaloa,25,Urbano,2021-12-01,Vivienda,7772.21554722018
Sinaloa,25,Urbano,2021-12-01,NANV,5042.56162915768
Sinaloa,25,Urbano,2022-01-01,Alimentos,2858.63785150036
Sinaloa,25,Urbano,2022-01-01,Vivienda,7826.19289771296
Sinaloa,25,Urbano,2022-01-01,NANV,5077.54760230125
Sinaloa,25,Urbano,2022-02-01,Alimentos,2905.86403322361
Sinaloa,25,Urbano,2022-02-01,Vivienda,7869.8860813196
Sinaloa,25,Urbano,2022-02-01,NANV,5117.19837186397
Sinaloa,25,Urbano,2022-03-01,Alimentos,2924.03299427179
Sinaloa,25,Urbano,2022-03-01,Vivienda,7947.62741066227
Sinaloa,25,Urbano,2022-03-01,NANV,5164.26283573568
Sinaloa,25,Urbano,2022-04-01,Alimentos,2917.65316770058
Sinaloa,25,Urbano,2022-04-01,Vivienda,7982.95381442934
Sinaloa,25,Urbano,2022-04-01,NANV,5205.9961036998
Sinaloa,25,Urbano,2022-05-01,Alimentos,2939.54176261556
Sinaloa,25,Urbano,2022-05-01,Vivienda,6668.78835323916
Sinaloa,25,Urbano,2022-05-01,NANV,5054.30692014159
Sinaloa,25,Urbano,2022-06-01,Alimentos,2973.27933054332
Sinaloa,25,Urbano,2022-06-01,Vivienda,6673.02984579673
Sinaloa,25,Urbano,2022-06-01,NANV,5085.25284638644
Sinaloa,25,Urbano,2022-07-01,Alimentos,3036.23503814835
Sinaloa,25,Urbano,2022-07-01,Vivienda,6705.56732295061
Sinaloa,25,Urbano,2022-07-01,NANV,5142.89640213728
Sinaloa,25,Urbano,2022-08-01,Alimentos,3079.29484373746
Sinaloa,25,Urbano,2022-08-01,Vivienda,6711.26138145254
Sinaloa,25,Urbano,2022-08-01,NANV,5203.41380568206
Sinaloa,25,Urbano,2022-09-01,Alimentos,3115.84205332161
Sinaloa,25,Urbano,2022-09-01,Vivienda,6713.23687113688
Sinaloa,25,Urbano,2022-09-01,NANV,5236.69213013648
Sinaloa,25,Urbano,2022-10-01,Alimentos,3143.65246531843
Sinaloa,25,Urbano,2022-10-01,Vivienda,6665.88322135043
Sinaloa,25,Urbano,2022-10-01,NANV,5257.3505142784
Sinaloa,25,Urbano,2022-11-01,Alimentos,3145.29260471554
Sinaloa,25,Urbano,2022-11-01,Vivienda,8036.46634381992
Sinaloa,25,Urbano,2022-11-01,NANV,5445.233520053
Sinaloa,25,Urbano,2022-12-01,Alimentos,3149.74527967569
Sinaloa,25,Urbano,2022-12-01,Vivienda,8029.1454114603
Sinaloa,25,Urbano,2022-12-01,NANV,5448.06571787891
Sinaloa,25,Urbano,2023-01-01,Alimentos,3178.91198903127
Sinaloa,25,Urbano,2023-01-01,Vivienda,8068.65520514715
Sinaloa,25,Urbano,2023-01-01,NANV,5475.63799671348
Sinaloa,25,Urbano,2023-02-01,Alimentos,3218.76962599209
Sinaloa,25,Urbano,2023-02-01,Vivienda,8125.53768752867
Sinaloa,25,Urbano,2023-02-01,NANV,5521.57791144844
Sinaloa,25,Urbano,2023-03-01,Alimentos,3240.15303066689
Sinaloa,25,Urbano,2023-03-01,Vivienda,8130.7669249284
Sinaloa,25,Urbano,2023-03-01,NANV,5538.4461484998
Sinaloa,25,Urbano,2023-04-01,Alimentos,3230.98362188601
Sinaloa,25,Urbano,2023-04-01,Vivienda,8141.98073401894
Sinaloa,25,Urbano,2023-04-01,NANV,5548.27554095443
Sinaloa,25,Urbano,2023-05-01,Alimentos,3236.70493836215
Sinaloa,25,Urbano,2023-05-01,Vivienda,6744.20557707084
Sinaloa,25,Urbano,2023-05-01,NANV,5377.55232200739
Sinaloa,25,Urbano,2023-06-01,Alimentos,3257.23314842583
Sinaloa,25,Urbano,2023-06-01,Vivienda,6720.49970085873
Sinaloa,25,Urbano,2023-06-01,NANV,5384.21631689188
Sinaloa,25,Urbano,2023-07-01,Alimentos,3281.49059087058
Sinaloa,25,Urbano,2023-07-01,Vivienda,6714.63133444347
Sinaloa,25,Urbano,2023-07-01,NANV,5409.45619751689
Sinaloa,25,Urbano,2023-08-01,Alimentos,3319.00530691779
Sinaloa,25,Urbano,2023-08-01,Vivienda,6767.09801635411
Sinaloa,25,Urbano,2023-08-01,NANV,5442.69287200328
Sinaloa,25,Urbano,2023-09-01,Alimentos,3346.18805199657
Sinaloa,25,Urbano,2023-09-01,Vivienda,6811.77894480292
Sinaloa,25,Urbano,2023-09-01,NANV,5476.2627462339
Sinaloa,25,Urbano,2023-10-01,Alimentos,3348.73123712059
Sinaloa,25,Urbano,2023-10-01,Vivienda,6863.66460033581
Sinaloa,25,Urbano,2023-10-01,NANV,5492.92273344513
Sinaloa,25,Urbano,2023-11-01,Alimentos,3334.82237248199
Sinaloa,25,Urbano,2023-11-01,Vivienda,8359.34270193442
Sinaloa,25,Urbano,2023-11-01,NANV,5676.80734228903
Sinaloa,25,Urbano,2023-12-01,Alimentos,3339.4711345522
Sinaloa,25,Urbano,2023-12-01,Vivienda,8381.94462802881
Sinaloa,25,Urbano,2023-12-01,NANV,5708.08646827811
Sinaloa,25,Urbano,2024-01-01,Alimentos,3382.81958044423
Sinaloa,25,Urbano,2024-01-01,Vivienda,8441.55793438575
Sinaloa,25,Urbano,2024-01-01,NANV,5754.19298288517
Sinaloa,25,Urbano,2024-02-01,Alimentos,3384.64049220882
Sinaloa,25,Urbano,2024-02-01,Vivienda,8519.29926372842
Sinaloa,25,Urbano,2024-02-01,NANV,5769.18697137528
Sinaloa,25,Urbano,2024-03-01,Alimentos,3385.05241956571
Sinaloa,25,Urbano,2024-03-01,Vivienda,8564.38691064165
Sinaloa,25,Urbano,2024-03-01,NANV,5795.13490145676
Sinaloa,25,Urbano,2024-04-01,Alimentos,3401.43463195733
Sinaloa,25,Urbano,2024-04-01,Vivienda,8593.38012689127
Sinaloa,25,Urbano,2024-04-01,NANV,5803.58984496646
Sinaloa,25,Urbano,2024-05-01,Alimentos,3415.26057635201
Sinaloa,25,Urbano,2024-05-01,Vivienda,7086.48821620212
Sinaloa,25,Urbano,2024-05-01,NANV,5613.37444098229
Sinaloa,25,Urbano,2024-06-01,Alimentos,3449.18757552521
Sinaloa,25,Urbano,2024-06-01,Vivienda,7086.72062675322
Sinaloa,25,Urbano,2024-06-01,NANV,5636.94832288618
Sinaloa,25,Urbano,2024-07-01,Alimentos,3531.41880450073
Sinaloa,25,Urbano,2024-07-01,Vivienda,7148.59993598337
Sinaloa,25,Urbano,2024-07-01,NANV,5685.59548554295
Sinaloa,25,Urbano,2024-08-01,Alimentos,3517.69798838157
Sinaloa,25,Urbano,2024-08-01,Vivienda,7194.09430136103
Sinaloa,25,Urbano,2024-08-01,NANV,5699.21502508813
Sinaloa,25,Urbano,2024-09-01,Alimentos,3512.75372080827
Sinaloa,25,Urbano,2024-09-01,Vivienda,7227.50331808154
Sinaloa,25,Urbano,2024-09-01,NANV,5726.74565395468
Sinaloa,25,Urbano,2024-10-01,Alimentos,3517.15983274546
Sinaloa,25,Urbano,2024-10-01,Vivienda,7238.83333244762
Sinaloa,25,Urbano,2024-10-01,NANV,5742.15614212506
Sinaloa,25,Urbano,2024-11-01,Alimentos,3518.12829850051
Sinaloa,25,Urbano,2024-11-01,Vivienda,8306.70171211046
Sinaloa,25,Urbano,2024-11-01,NANV,5919.29345614842
Sinaloa,25,Urbano,2024-12-01,Alimentos,3500.16208252313
Sinaloa,25,Urbano,2024-12-01,Vivienda,8326.22419840279
Sinaloa,25,Urbano,2024-12-01,NANV,5944.28343696526
Sinaloa,25,Urbano,2025-01-01,Alimentos,3501.47784970008
Sinaloa,25,Urbano,2025-01-01,Vivienda,8353.06761705474
Sinaloa,25,Urbano,2025-01-01,NANV,5964.77522123506
Sinaloa,25,Urbano,2025-02-01,Alimentos,3492.60929629093
Sinaloa,25,Urbano,2025-02-01,Vivienda,8363.81660504308
Sinaloa,25,Urbano,2025-02-01,NANV,5964.40037152281
Sinaloa,25,Urbano,2025-03-01,Alimentos,3516.15942598151
Sinaloa,25,Urbano,2025-03-01,Vivienda,8383.22288605986
Sinaloa,25,Urbano,2025-03-01,NANV,5967.19091938069
Sinaloa,25,Urbano,2025-04-01,Alimentos,3577.44966338303
Sinaloa,25,Urbano,2025-04-01,Vivienda,8414.88882364712
Sinaloa,25,Urbano,2025-04-01,NANV,6017.12923104634
Sinaloa,25,Urbano,2025-05-01,Alimentos,3615.01664604503
Sinaloa,25,Urbano,2025-05-01,Vivienda,7377.93104728046
Sinaloa,25,Urbano,2025-05-01,NANV,5862.94104940645
Sinaloa,25,Urbano,2025-06-01,Alimentos,3635.21866842636
Sinaloa,25,Urbano,2025-06-01,Vivienda,7385.07767172676
Sinaloa,25,Urbano,2025-06-01,NANV,5861.40000058941
Sinaloa,25,Urbano,2025-07-01,Alimentos,3648.85003822671
Sinaloa,25,Urbano,2025-07-01,Vivienda,7394.95512014848
Sinaloa,25,Urbano,2025-07-01,NANV,5871.97909246854
Sinaloa,25,Urbano,2025-08-01,Alimentos,3656.31480593169
Sinaloa,25,Urbano,2025-08-01,Vivienda,7404.48395274354
Sinaloa,25,Urbano,2025-08-01,NANV,5889.68032888046
Sinaloa,25,Urbano,2025-09-01,Alimentos,3681.48512552312
Sinaloa,25,Urbano,2025-09-01,Vivienda,7432.66373206431
Sinaloa,25,Urbano,2025-09-01,NANV,5901.0091201841
Sinaloa,25,Urbano,2025-10-01,Alimentos,3694.12552635054
Sinaloa,25,Urbano,2025-10-01,Vivienda,7443.93564379262
Sinaloa,25,Urbano,2025-10-01,NANV,5905.29906689099
Sinaloa,25,Urbano,2025-11-01,Alimentos,3676.01374022401
Sinaloa,25,Urbano,2025-11-01,Vivienda,8541.49447135839
Sinaloa,25,Urbano,2025-11-01,NANV,6090.84967445601
Sinaloa,25,Urbano,2025-12-01,Alimentos,3642.03010815144
Sinaloa,25,Urbano,2025-12-01,Vivienda,8550.09366174905
Sinaloa,25,Urbano,2025-12-01,NANV,6107.71791150738
Sinaloa,25,Urbano,2026-01-01,Alimentos,3652.36251464933
Sinaloa,25,Urbano,2026-01-01,Vivienda,8575.71692500773
Sinaloa,25,Urbano,2026-01-01,NANV,6121.71230076481
Sinaloa,25,Urbano,2026-02-01,Alimentos,3731.58823647774
Sinaloa,25,Urbano,2026-02-01,Vivienda,8603.14137003744
Sinaloa,25,Urbano,2026-02-01,NANV,6161.23812042344
Sinaloa,25,Urbano,2026-03-01,Alimentos,3801.13738007031
Sinaloa,25,Urbano,2026-03-01,Vivienda,8633.35474168033
Sinaloa,25,Urbano,2026-03-01,NANV,6204.47078723657
Sinaloa,25,Urbano,2026-04-01,Alimentos,3848.50072545001
Sinaloa,25,Urbano,2026-04-01,Vivienda,8654.73651238145
Sinaloa,25,Urbano,2026-04-01,NANV,6240.8728592931
Sinaloa,25,Urbano,2026-05-01,Alimentos,3806.0765102861
Sinaloa,25,Urbano,2026-05-01,Vivienda,7581.63889531887
Sinaloa,25,Urbano,2026-05-01,NANV,6037.12121569981
Sinaloa,25,Urbano,2026-06-01,Alimentos,3782.03138737655
Sinaloa,25,Urbano,2026-06-01,Vivienda,7587.50726173413
Sinaloa,25,Urbano,2026-06-01,NANV,6043.57696074416
Sonora,26,Rural,2018-08-01,Alimentos,1767.19871356663
Sonora,26,Rural,2018-08-01,Vivienda,4565.67901205982
Sonora,26,Rural,2018-08-01,NANV,3060.58776287132
Sonora,26,Rural,2018-09-01,Alimentos,1777.34065058192
Sonora,26,Rural,2018-09-01,Vivienda,4575.12930609421
Sonora,26,Rural,2018-09-01,NANV,3071.80607694865
Sonora,26,Rural,2018-10-01,Alimentos,1777.49066877543
Sonora,26,Rural,2018-10-01,Vivienda,4579.14682239868
Sonora,26,Rural,2018-10-01,NANV,3081.07337988211
Sonora,26,Rural,2018-11-01,Alimentos,1778.20720883656
Sonora,26,Rural,2018-11-01,Vivienda,5423.19047509261
Sonora,26,Rural,2018-11-01,NANV,3212.00451836626
Sonora,26,Rural,2018-12-01,Alimentos,1809.14740001013
Sonora,26,Rural,2018-12-01,Vivienda,5420.54256661921
Sonora,26,Rural,2018-12-01,NANV,3229.31974226824
Sonora,26,Rural,2019-01-01,Alimentos,1829.86722050866
Sonora,26,Rural,2019-01-01,Vivienda,5420.95344896853
Sonora,26,Rural,2019-01-01,NANV,3231.240268863
Sonora,26,Rural,2019-02-01,Alimentos,1810.51623427886
Sonora,26,Rural,2019-02-01,Vivienda,5428.12106328446
Sonora,26,Rural,2019-02-01,NANV,3231.60608345248
Sonora,26,Rural,2019-03-01,Alimentos,1810.01147322261
Sonora,26,Rural,2019-03-01,Vivienda,5436.1560958934
Sonora,26,Rural,2019-03-01,NANV,3244.71443957546
Sonora,26,Rural,2019-04-01,Alimentos,1793.3536467049
Sonora,26,Rural,2019-04-01,Vivienda,5445.37812195594
Sonora,26,Rural,2019-04-01,NANV,3248.7079155106
Sonora,26,Rural,2019-05-01,Alimentos,1786.03296550861
Sonora,26,Rural,2019-05-01,Vivienda,4592.797247115
Sonora,26,Rural,2019-05-01,NANV,3120.91668558613
Sonora,26,Rural,2019-06-01,Alimentos,1799.59768365321
Sonora,26,Rural,2019-06-01,Vivienda,4583.39260667499
Sonora,26,Rural,2019-06-01,NANV,3125.09306881601
Sonora,26,Rural,2019-07-01,Alimentos,1840.15415138307
Sonora,26,Rural,2019-07-01,Vivienda,4580.51643022975
Sonora,26,Rural,2019-07-01,NANV,3141.12794165482
Sonora,26,Rural,2019-08-01,Alimentos,1846.61240840223
Sonora,26,Rural,2019-08-01,Vivienda,4586.54270468645
Sonora,26,Rural,2019-08-01,NANV,3150.45621368652
Sonora,26,Rural,2019-09-01,Alimentos,1844.6246031704
Sonora,26,Rural,2019-09-01,Vivienda,4593.71031900238
Sonora,26,Rural,2019-09-01,NANV,3153.26079220585
Sonora,26,Rural,2019-10-01,Alimentos,1843.06680946384
Sonora,26,Rural,2019-10-01,Vivienda,4599.05178954356
Sonora,26,Rural,2019-10-01,NANV,3159.26624838312
Sonora,26,Rural,2019-11-01,Alimentos,1848.78342165001
Sonora,26,Rural,2019-11-01,Vivienda,5484.86848108512
Sonora,26,Rural,2019-11-01,NANV,3295.7455748077
Sonora,26,Rural,2019-12-01,Alimentos,1844.50806389196
Sonora,26,Rural,2019-12-01,Vivienda,5495.23184700688
Sonora,26,Rural,2019-12-01,NANV,3306.65904339381
Sonora,26,Rural,2020-01-01,Alimentos,1869.6430039203
Sonora,26,Rural,2020-01-01,Vivienda,5500.52766395368
Sonora,26,Rural,2020-01-01,NANV,3321.35259607119
Sonora,26,Rural,2020-02-01,Alimentos,1880.05247957058
Sonora,26,Rural,2020-02-01,Vivienda,5516.36946119972
Sonora,26,Rural,2020-02-01,NANV,3324.58395827825
Sonora,26,Rural,2020-03-01,Alimentos,1904.8779263655
Sonora,26,Rural,2020-03-01,Vivienda,5526.23063758342
Sonora,26,Rural,2020-03-01,NANV,3316.32264546586
Sonora,26,Rural,2020-04-01,Alimentos,1901.7059832729
Sonora,26,Rural,2020-04-01,Vivienda,5529.74596434983
Sonora,26,Rural,2020-04-01,NANV,3287.48426199531
Sonora,26,Rural,2020-05-01,Alimentos,1901.07626362073
Sonora,26,Rural,2020-05-01,Vivienda,4643.83796561954
Sonora,26,Rural,2020-05-01,NANV,3179.81283449216
Sonora,26,Rural,2020-06-01,Alimentos,1892.24432609634
Sonora,26,Rural,2020-06-01,Vivienda,4654.97744264557
Sonora,26,Rural,2020-06-01,NANV,3207.46232054691
Sonora,26,Rural,2020-07-01,Alimentos,1915.4376322083
Sonora,26,Rural,2020-07-01,Vivienda,4672.00623334521
Sonora,26,Rural,2020-07-01,NANV,3237.85541602274
Sonora,26,Rural,2020-08-01,Alimentos,1936.97281078862
Sonora,26,Rural,2020-08-01,Vivienda,4686.02188681649
Sonora,26,Rural,2020-08-01,NANV,3246.26915158074
Sonora,26,Rural,2020-09-01,Alimentos,1954.76624220529
Sonora,26,Rural,2020-09-01,Vivienda,4693.00688675494
Sonora,26,Rural,2020-09-01,NANV,3267.82172781085
Sonora,26,Rural,2020-10-01,Alimentos,1959.33729121966
Sonora,26,Rural,2020-10-01,Vivienda,4712.45531795613
Sonora,26,Rural,2020-10-01,NANV,3281.23492942506
Sonora,26,Rural,2020-11-01,Alimentos,1935.32721852794
Sonora,26,Rural,2020-11-01,Vivienda,5629.08818569676
Sonora,26,Rural,2020-11-01,NANV,3401.34405297048
Sonora,26,Rural,2020-12-01,Alimentos,1923.399223681
Sonora,26,Rural,2020-12-01,Vivienda,5652.37151882495
Sonora,26,Rural,2020-12-01,NANV,3410.58087135481
Sonora,26,Rural,2021-01-01,Alimentos,1946.20441969726
Sonora,26,Rural,2021-01-01,Vivienda,5693.04887140772
Sonora,26,Rural,2021-01-01,NANV,3442.4981942868
Sonora,26,Rural,2021-02-01,Alimentos,1950.96970219599
Sonora,26,Rural,2021-02-01,Vivienda,5730.25655081845
Sonora,26,Rural,2021-02-01,NANV,3464.78239969586
Sonora,26,Rural,2021-03-01,Alimentos,1966.55589798824
Sonora,26,Rural,2021-03-01,Vivienda,5773.67311906336
Sonora,26,Rural,2021-03-01,NANV,3488.13356432423
Sonora,26,Rural,2021-04-01,Alimentos,1996.34135860595
Sonora,26,Rural,2021-04-01,Vivienda,5793.98896855756
Sonora,26,Rural,2021-04-01,NANV,3503.89407622093
Sonora,26,Rural,2021-05-01,Alimentos,2014.54526750972
Sonora,26,Rural,2021-05-01,Vivienda,4875.43864985344
Sonora,26,Rural,2021-05-01,NANV,3380.52310591933
Sonora,26,Rural,2021-06-01,Alimentos,2038.78384053069
Sonora,26,Rural,2021-06-01,Vivienda,4892.65005493055
Sonora,26,Rural,2021-06-01,NANV,3397.80784527218
Sonora,26,Rural,2021-07-01,Alimentos,2072.02054705246
Sonora,26,Rural,2021-07-01,Vivienda,4938.44061008265
Sonora,26,Rural,2021-07-01,NANV,3420.12253523037
Sonora,26,Rural,2021-08-01,Alimentos,2099.47488916874
Sonora,26,Rural,2021-08-01,Vivienda,4894.24793073346
Sonora,26,Rural,2021-08-01,NANV,3429.60323000769
Sonora,26,Rural,2021-09-01,Alimentos,2121.79433700079
Sonora,26,Rural,2021-09-01,Vivienda,4928.44247291584
Sonora,26,Rural,2021-09-01,NANV,3455.94188045013
Sonora,26,Rural,2021-10-01,Alimentos,2145.64824399375
Sonora,26,Rural,2021-10-01,Vivienda,4988.97913904912
Sonora,26,Rural,2021-10-01,NANV,3484.99365576454
Sonora,26,Rural,2021-11-01,Alimentos,2167.99311418494
Sonora,26,Rural,2021-11-01,Vivienda,5923.6451765655
Sonora,26,Rural,2021-11-01,NANV,3635.98362757177
Sonora,26,Rural,2021-12-01,Alimentos,2182.47080407157
Sonora,26,Rural,2021-12-01,Vivienda,5873.1523011934
Sonora,26,Rural,2021-12-01,NANV,3651.68317037022
Sonora,26,Rural,2022-01-01,Alimentos,2226.13880836202
Sonora,26,Rural,2022-01-01,Vivienda,5891.96158207342
Sonora,26,Rural,2022-01-01,NANV,3676.86340794598
Sonora,26,Rural,2022-02-01,Alimentos,2230.31304990768
Sonora,26,Rural,2022-02-01,Vivienda,5937.75213722552
Sonora,26,Rural,2022-02-01,NANV,3701.00717085156
Sonora,26,Rural,2022-03-01,Alimentos,2228.55960921024
Sonora,26,Rural,2022-03-01,Vivienda,5992.62775765705
